question,answer,image_id
Is/Are the R vertebral artery normal?,No,synpic57813.jpg
Is the Right vertebral artery normal?,No,synpic57813.jpg
Is/Are the R vertebral artery normal?,No,synpic57813.jpg
What plane is this image in?,Axial,synpic41119.jpg
Which plane is the image shown in?,Axial,synpic41119.jpg
Where are the lesions located?,bilateral cerebellum,synpic35191.jpg
Where is/are the lesions located?,bilateral cerebellum,synpic35191.jpg
Where are the lesions located?,bilateral cerebellum,synpic35191.jpg
Where is/are the lesions located?,bilateral cerebellum,synpic35191.jpg
Do you see fluid in the left lung?,Yes,synpic22097.jpg
Is/Are there fluid in the patient's left lung?,Yes,synpic22097.jpg
Is there fluid in the left lung?,Yes,synpic22097.jpg
Is/Are there fluid in the patient's left lung?,Yes,synpic22097.jpg
Where is the lesion located?,Left Parietal lobe,synpic49862.jpg
Where is/are the lesion located?,Left Parietal lobe,synpic49862.jpg
Which lobe is the lesion in?,Left Parietal lobe,synpic49862.jpg
Where is/are the lesion located?,Left Parietal lobe,synpic49862.jpg
Does the heart appear normal size?,No,synpic40520.jpg
Is/Are the heart normal size?,No,synpic40520.jpg
Is the width of the cardiac silhouette normal?,No,synpic40520.jpg
Is/Are the heart normal size?,No,synpic40520.jpg
What type of image is this?,Chest X-ray,synpic16407.jpg
What image modality is this?,Chest X-ray,synpic16407.jpg
What are the hyperdense findings in the mediastinum?,Sternal wires,synpic26248.jpg
What is/are the hyperdensities near/in the mediastinum?,Sternal wires,synpic26248.jpg
What are seen as hyperdense in the mediastinum of this image?,Sternal wires,synpic26248.jpg
What is/are the hyperdensities near/in the mediastinum?,Sternal wires,synpic26248.jpg
Any evidence of epidural or subdural hematoma?,No,synpic45914.jpg
Is/Are there epidural or subdural hematoma?,No,synpic45914.jpg
Are there epidural or subdural bleeds as well?,No,synpic45914.jpg
Is/Are there epidural or subdural hematoma?,No,synpic45914.jpg
Is there evidence of hemorrhage?,No,synpic53097.jpg
Is there a hemorrhagic mass?,No,synpic53097.jpg
Is the mass hemorrhagic?,No,synpic53097.jpg
Is there a hemorrhagic mass?,No,synpic53097.jpg
What is the abnormality seen above the heart on the patient's right side?,right sided aortic arch,synpic18896.jpg
What is the abnormality near the heart on the right side?,right sided aortic arch,synpic18896.jpg
what is the bump seen above the heart on the patient's right side?,right sided aortic arch,synpic18896.jpg
What is the abnormality near the heart on the right side?,right sided aortic arch,synpic18896.jpg
Brain structure shown in this image?,cerebellum,synpic23631.jpg
What is/are the brain structure  near/in the image shown ?,cerebellum,synpic23631.jpg
What part of the brain is seen in this image?,cerebellum,synpic23631.jpg
What is/are the brain structure  near/in the image shown ?,cerebellum,synpic23631.jpg
What lobe of the brain is the lesion located in?,Right frontal lobe,synpic37605.jpg
Where is/are the brain lesion  located?,Right frontal lobe,synpic37605.jpg
Where is the brain lesion located?,Right frontal lobe,synpic37605.jpg
Where is/are the brain lesion  located?,Right frontal lobe,synpic37605.jpg
In what plane is the above taken?,PA,synpic31394.jpg
Is the image above oriented in the axial plane?,yes,synpic60254.jpg
Is this image taken with or without contrast?,with contrast,synpic52828.jpg
Was contrast used to take this image?,with contrast,synpic52828.jpg
Are there any bone fractures present?,No,synpic32970.jpg
Is/Are there bone fractures?,No,synpic32970.jpg
Does the patient have any bone fractures?,No,synpic32970.jpg
Is/Are there bone fractures?,No,synpic32970.jpg
Where is/are the lesion  located?,right lower lateral lung field,synpic32970.jpg
Where is/are the lesion  located?,right lower lateral lung field,synpic32970.jpg
What is the size of the mass in the right upper quadrant?,3.4 cm,synpic17738.jpg
What is the size of the mass in the right upper quadrant?,3.4 cm,synpic17738.jpg
Are the patients' ribs symmetric on both sides?,No,synpic27277.jpg
Is/Are there symmtery in the patient's ribs on both sides?,No,synpic27277.jpg
Is there symmetry of the patient's ribs on both sides?,No,synpic27277.jpg
Is/Are there symmtery in the patient's ribs on both sides?,No,synpic27277.jpg
What is the location of the mass?,sella and suprasellar cistern,synpic46062.jpg
Where is/are the mass located?,sella and suprasellar cistern,synpic46062.jpg
Where is the mass located?,sella and suprasellar cistern,synpic46062.jpg
Where is/are the mass located?,sella and suprasellar cistern,synpic46062.jpg
MRI imaging modality used for this image?,T2 weighted,synpic17153.jpg
What type of MRI is used to acquire this image?,T2 weighted,synpic17153.jpg
"The patient's left contains a bright round organ, what is it?",Left kidney,synpic30273.jpg
What is/are the the bright round organ near/in the patient's left ?,Left kidney,synpic30273.jpg
What is the bright round organ seen on the patient's left?,Left kidney,synpic30273.jpg
What is/are the the bright round organ near/in the patient's left ?,Left kidney,synpic30273.jpg
Is the heart enlarged?,no,synpic31256.jpg
Is the heart enlarged?,no,synpic31256.jpg
What organ system is shown in the above image?,Brain,synpic46062.jpg
What is the organ system in this image?,Brain,synpic46062.jpg
Does this image show edema?,Yes,synpic17153.jpg
Is/Are there edema ?,Yes,synpic17153.jpg
Is there edema?,Yes,synpic17153.jpg
Is/Are there edema ?,Yes,synpic17153.jpg
What is/are the sturctures near/in the the hemorrhage?,Left thalamus and basal ganglia,synpic51426.jpg
What is/are the sturctures near/in the the hemorrhage?,Left thalamus and basal ganglia,synpic51426.jpg
What cranial nerves may be affected by the lesion seen in the above image?,Oculomotor nerve (CN III) and Trigeminal nerves (CN V),synpic60254.jpg
What are the abnormal cranial nerves?,Oculomotor nerve (CN III) and Trigeminal nerves (CN V),synpic60254.jpg
Which cranial nerves are possibly affected by this lesion?,Oculomotor nerve (CN III) and Trigeminal nerves (CN V),synpic60254.jpg
What are the abnormal cranial nerves?,Oculomotor nerve (CN III) and Trigeminal nerves (CN V),synpic60254.jpg
Is this taken in the axial plane?,yes,synpic57317.jpg
Are the colon walls thickened?,Yes,synpic24248.jpg
Is there colon thickening?,Yes,synpic24248.jpg
Are the walls of the colon thickened?,Yes,synpic24248.jpg
Is there colon thickening?,Yes,synpic24248.jpg
What type of MRI is this?,T2,synpic51426.jpg
What is the modality of this MRI?,T2,synpic51426.jpg
Imaging modality used to take this image?,PA Xray,synpic18896.jpg
What imaging modality is used to acquire this picture?,PA Xray,synpic18896.jpg
What is/are the major artery affected  near/in the this lesion?,Basilar artery,synpic60254.jpg
What is/are the major artery affected  near/in the this lesion?,Basilar artery,synpic60254.jpg
What MRI imaging sequence is shown above?,T2 weighted,synpic37605.jpg
What type of MRI is shown in the above image?,T2 weighted,synpic37605.jpg
Is the image an CT scan?,no,synpic31394.jpg
Was this image taken with or without contrast?,With contrast,synpic30273.jpg
Was contrast used to take this image?,Yes,synpic30273.jpg
Did the patient ingest contrast prior to taking this image?,Yes,synpic27576.jpg
Was contrast used in this image?,Yes,synpic27576.jpg
Is/Are there there hemorrhage  in the patient's kidneys ?,No,synpic27576.jpg
Is/Are there there hemorrhage  in the patient's kidneys ?,No,synpic27576.jpg
Does the lesion above enhance?,No,synpic37605.jpg
Is the lesion enchanced?,No,synpic37605.jpg
Is there enhancement of the lesion?,No,synpic37605.jpg
Is the lesion enchanced?,No,synpic37605.jpg
Where is/are the brain lesions  located?,Right hemisphere,synpic59536.jpg
Where is/are the brain lesions  located?,Right hemisphere,synpic59536.jpg
Is the consistency of the abscess located in the left upper quadrant homogeneous or heterogeneous?,heterogeneous,synpic52828.jpg
How would you describe the consistency of the abscess as homogenous or heterogenous?,heterogeneous,synpic52828.jpg
Is the abscess in the left upper quadrant homogenous or heterogenous?,heterogeneous,synpic52828.jpg
How would you describe the consistency of the abscess as homogenous or heterogenous?,heterogeneous,synpic52828.jpg
Is there a pneumothorax seen in the above image?,No,synpic17145.jpg
Is/Are there a pneumothorax?,No,synpic17145.jpg
Is there a pneumothorax present?,No,synpic17145.jpg
Is/Are there a pneumothorax?,No,synpic17145.jpg
What ventricle is the lesion compressing?,4th ventricle,synpic53287.jpg
What is/are the ventricle compressed by the lesion ?,4th ventricle,synpic53287.jpg
Which ventricle is compressed by the lesion?,4th ventricle,synpic53287.jpg
What is/are the ventricle compressed by the lesion ?,4th ventricle,synpic53287.jpg
Is this a noncontrast CT?,yes,synpic23631.jpg
Where do you see a large hematoma?,right lateral ventricle,synpic57317.jpg
Where is/are the large hematoma located?,right lateral ventricle,synpic57317.jpg
Where is the large hematoma located?,right lateral ventricle,synpic57317.jpg
Where is/are the large hematoma located?,right lateral ventricle,synpic57317.jpg
What organ system is shown in the above image?,Brain,synpic56422.jpg
Which organ system is shown in the image?,Brain,synpic56422.jpg
MRI imaging modality used?,DWI,synpic59536.jpg
What type of MRI is the above image?,DWI,synpic59536.jpg
Does the image show midline shift?,yes,synpic17153.jpg
Is/Are there midline shift present?,yes,synpic17153.jpg
Is there midline shift?,yes,synpic17153.jpg
Is/Are there midline shift present?,yes,synpic17153.jpg
Where is/are the the brain lesion located?,Right cerebellopontine angle,synpic53287.jpg
Where is/are the the brain lesion located?,Right cerebellopontine angle,synpic53287.jpg
Does the heart look enlarged?,No,synpic31394.jpg
Is/Are the heart enlarged ?,No,synpic31394.jpg
Is the heart enlarged?,No,synpic31394.jpg
Is/Are the heart enlarged ?,No,synpic31394.jpg
In what plane is the image above captured?,Axial,synpic51426.jpg
What organ contains multiple lesions in the above image?,Kidneys,synpic27576.jpg
What is the organ that contains multiple lesions?,Kidneys,synpic27576.jpg
Which organ has multiple lesions?,Kidneys,synpic27576.jpg
What is the organ that contains multiple lesions?,Kidneys,synpic27576.jpg
Is the heart larger than normal?,No,synpic42805.jpg
Is/Are the the heart enlarged?,No,synpic42805.jpg
Is the heart enlarged?,No,synpic42805.jpg
Is/Are the the heart enlarged?,No,synpic42805.jpg
How was this image taken?,X-ray,synpic31256.jpg
What imaging modality is seen?,X-ray,synpic31256.jpg
Does this image show midline shift?,Yes,synpic51426.jpg
Is there midline shift?,Yes,synpic51426.jpg
Is there midline shift in this image?,Yes,synpic51426.jpg
Is there midline shift?,Yes,synpic51426.jpg
What organ system is being imaged?,Chest,synpic17738.jpg
How was this MRI taken?,DWI,synpic56422.jpg
What type of MRI is this?,DWI,synpic56422.jpg
In which lobes do you see a higher density of masses?,Upper lobes,synpic42805.jpg
Where is the high density of masses located?,Upper lobes,synpic42805.jpg
Which lobes of the lung contain a higher density of masses?,Upper lobes,synpic42805.jpg
Where is the high density of masses located?,Upper lobes,synpic42805.jpg
Is there mass shift pathology?,No,synpic57317.jpg
Is/Are there mass shift?,No,synpic57317.jpg
Is there any mass shift?,No,synpic57317.jpg
Is/Are there mass shift?,No,synpic57317.jpg
Is the heart enlarged?,No,synpic17738.jpg
Is the heart enlarged?,No,synpic17738.jpg
In what plane is this image taken?,axial,synpic23631.jpg
What imaging modality is used?,MRI - T1 weighted,synpic57317.jpg
What is the condition in which the ventricles are enlarged as seen in this image?,Hydrocephalus,synpic57317.jpg
What is the condition in which the ventricles are enlarged as seen in this image?,Hydrocephalus,synpic57317.jpg
Is this a PA film?,yes,synpic17738.jpg
Where is/are the abnormal mass  located?,Right upper lobe,synpic17738.jpg
Where is/are the abnormal mass  located?,Right upper lobe,synpic17738.jpg
Are there multiple lesions in the chest of the above patient?,No,synpic32970.jpg
Is there multiple lesions in the patient's chest?,No,synpic32970.jpg
Does this patient have multiple lesions in their chest?,No,synpic32970.jpg
Is there multiple lesions in the patient's chest?,No,synpic32970.jpg
The azygoesophageal recess is deviated in which direction?,right,synpic31256.jpg
Where is the azygoesophageal recess deviation located?,right,synpic31256.jpg
Which direction is the azygoesophageal recess deviated?,right,synpic31256.jpg
Where is the azygoesophageal recess deviation located?,right,synpic31256.jpg
In which side is the hemidiaphragm elevated?,right,synpic17145.jpg
Where is the diaphragm elevation located?,right,synpic17145.jpg
Which diaphragm is elevated?,right,synpic17145.jpg
Where is the diaphragm elevation located?,right,synpic17145.jpg
Does the image show pericolonic fat stranding?,yes,synpic24248.jpg
Is/Are there fat stranding  in the patient's pericolonic region?,yes,synpic24248.jpg
Is there pericolic fat stranding?,yes,synpic24248.jpg
Is/Are there fat stranding  in the patient's pericolonic region?,yes,synpic24248.jpg
Is this an image of the brain?,yes,synpic51426.jpg
Where is the abnormality located?,Right posteroinferior cerebellum,synpic23631.jpg
What is abnormal  in this image?,bleeding in the right posteroinferior cerebellum,synpic23631.jpg
Is this MRI with contrast or without contrast?,with contrast,synpic53287.jpg
Was this MRI taken with or without contrast?,with contrast,synpic53287.jpg
Are the pulmonary nodules diffuse in the chest or lateralized to one side?,Diffuse,synpic31394.jpg
Where are the pulmonary nodules located?,Diffuse,synpic31394.jpg
Is the location of the pulmonary nodules diffuse or lateralized to one side?,Diffuse,synpic31394.jpg
Where are the pulmonary nodules located?,Diffuse,synpic31394.jpg
Are the lesions only in one lobe?,No,synpic33481.jpg
Is/Are the lesions located near/in the one lobe?,No,synpic33481.jpg
Are the opacities confined to one lung lobe?,No,synpic33481.jpg
Is/Are the lesions located near/in the one lobe?,No,synpic33481.jpg
Is the lesion in the image enhancing?,No,synpic29771.jpg
Is/Are the lesion enhancing? -yes/no,No,synpic29771.jpg
Is the mass contrast-enhancing?,No,synpic29771.jpg
Is/Are the lesion enhancing? -yes/no,No,synpic29771.jpg
Where is the lesion located?,Left cerebellum,synpic20626.jpg
Where is/are the lesion located?,Left cerebellum,synpic20626.jpg
Where is the abnormality in this image?,Left cerebellum,synpic20626.jpg
Where is/are the lesion located?,Left cerebellum,synpic20626.jpg
Is the cortex atrophied?,No,synpic46764.jpg
Is/Are the cortex atrophied?,No,synpic46764.jpg
Is there cortical atrophy?,No,synpic46764.jpg
Is/Are the cortex atrophied?,No,synpic46764.jpg
Is/Are there free air?,No,synpic22791.jpg
